object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.077, r_dist = 156.78, orig_r_dist = 156.78, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.059, r_dist = 160.37, orig_r_dist = 160.37, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.104, r_dist = 177.04, orig_r_dist = 177.04, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.024, r_dist = 173.95, orig_r_dist = 173.95, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.093, r_dist = 163.75, orig_r_dist = 163.75, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.137, r_dist = 169.98, orig_r_dist = 169.98, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.076, r_dist = 14.94, orig_r_dist = 14.94, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.115, r_dist = 126.25, orig_r_dist = 126.25, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.108, r_dist = 162.78, orig_r_dist = 162.78, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.120, r_dist = 138.62, orig_r_dist = 138.62, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 101.18, orig_r_dist = 101.18, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.091, r_dist = 161.62, orig_r_dist = 161.62, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.046, r_dist = 169.01, orig_r_dist = 169.01, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.068, r_dist = 159.02, orig_r_dist = 159.02, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.059, r_dist = 162.05, orig_r_dist = 162.05, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.057, r_dist = 157.79, orig_r_dist = 157.79, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.096, r_dist = 173.06, orig_r_dist = 173.06, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.095, r_dist = 54.79, orig_r_dist = 54.79, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.081, r_dist = 175.97, orig_r_dist = 175.97, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.094, r_dist = 15.05, orig_r_dist = 15.05, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.048, r_dist = 116.84, orig_r_dist = 116.84, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.105, r_dist = 48.68, orig_r_dist = 48.68, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 10.30, orig_r_dist = 10.30, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.136, r_dist = 85.55, orig_r_dist = 85.55, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.093, r_dist = 178.33, orig_r_dist = 178.33, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.076, r_dist = 11.50, orig_r_dist = 11.50, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 176.11, orig_r_dist = 176.11, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.091, r_dist = 16.71, orig_r_dist = 16.71, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.087, r_dist = 169.34, orig_r_dist = 169.34, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.082, r_dist = 17.53, orig_r_dist = 17.53, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.084, r_dist = 179.11, orig_r_dist = 179.11, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.071, r_dist = 179.63, orig_r_dist = 179.63, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.075, r_dist = 178.67, orig_r_dist = 178.67, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.077, r_dist = 177.14, orig_r_dist = 177.14, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.090, r_dist = 173.99, orig_r_dist = 173.99, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.094, r_dist = 18.91, orig_r_dist = 18.91, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.082, r_dist = 32.02, orig_r_dist = 32.02, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.097, r_dist = 171.98, orig_r_dist = 171.98, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.095, r_dist = 6.18, orig_r_dist = 6.18, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.090, r_dist = 11.10, orig_r_dist = 11.10, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 7.26, orig_r_dist = 7.26, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.092, r_dist = 7.92, orig_r_dist = 7.92, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 175.25, orig_r_dist = 175.25, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.410, r_dist = 44.75, orig_r_dist = 44.75, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.064, r_dist = 159.39, orig_r_dist = 159.39, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.090, r_dist = 168.94, orig_r_dist = 168.94, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.031, r_dist = 96.73, orig_r_dist = 96.73, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.035, r_dist = 158.60, orig_r_dist = 158.60, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.088, r_dist = 175.56, orig_r_dist = 175.56, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.059, r_dist = 46.01, orig_r_dist = 46.01, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.106, r_dist = 133.89, orig_r_dist = 133.89, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 176.86, orig_r_dist = 176.86, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.070, r_dist = 7.16, orig_r_dist = 7.16, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.082, r_dist = 116.59, orig_r_dist = 116.59, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.094, r_dist = 112.49, orig_r_dist = 112.49, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.044, r_dist = 91.40, orig_r_dist = 91.40, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.121, r_dist = 167.05, orig_r_dist = 167.05, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.080, r_dist = 178.18, orig_r_dist = 178.18, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.200, r_dist = 167.00, orig_r_dist = 167.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.070, r_dist = 142.83, orig_r_dist = 142.83, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.344, r_dist = 146.64, orig_r_dist = 146.64, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.347, r_dist = 139.99, orig_r_dist = 139.99, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.346, r_dist = 147.03, orig_r_dist = 147.03, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.081, r_dist = 168.00, orig_r_dist = 168.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.073, r_dist = 171.32, orig_r_dist = 171.32, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.046, r_dist = 146.00, orig_r_dist = 146.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.106, r_dist = 161.91, orig_r_dist = 161.91, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.440, r_dist = 176.02, orig_r_dist = 176.02, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.041, r_dist = 173.23, orig_r_dist = 173.23, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.434, r_dist = 97.35, orig_r_dist = 97.35, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.377, r_dist = 156.43, orig_r_dist = 156.43, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.158, r_dist = 36.23, orig_r_dist = 36.23, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.178, r_dist = 122.66, orig_r_dist = 122.66, total_time = 2.0000
